('sound', '2020-06-12T10:58:37Z', '2020-06-12T10:58:40Z', '2020-06-12T10:58:46Z', '2020-06-12T10:58:46Z', 9.0)
('hdr', '2020-06-12T10:59:13Z', '2020-06-12T10:59:15Z', '2020-06-12T10:59:19Z', '2020-06-12T10:59:19Z', 6.0)
('owner', '2020-06-12T11:00:28Z', '2020-06-12T11:00:30Z', '2020-06-12T11:00:35Z', '2020-06-12T11:00:35Z', 7.0)
('vfx-1', '2020-06-12T11:00:32Z', '2020-06-12T11:00:34Z', '2020-06-12T11:00:39Z', '2020-06-12T11:00:39Z', 7.0)
('vfx-2', '2020-06-12T11:01:11Z', '2020-06-12T11:01:14Z', '2020-06-12T11:01:19Z', '2020-06-12T11:01:19Z', 8.0)
('vfx-3', '2020-06-12T11:01:52Z', '2020-06-12T11:01:54Z', '2020-06-12T11:01:59Z', '2020-06-12T11:01:59Z', 7.0)
('color', '2020-06-12T11:02:31Z', '2020-06-12T11:02:34Z', '2020-06-12T11:02:38Z', '2020-06-12T11:02:38Z', 7.0)
('sound', '2020-06-12T11:03:08Z', '2020-06-12T11:03:10Z', '2020-06-12T11:03:16Z', '2020-06-12T11:03:16Z', 8.0)
('hdr', '2020-06-12T11:03:44Z', '2020-06-12T11:03:46Z', '2020-06-12T11:03:51Z', '2020-06-12T11:03:51Z', 7.0)
('owner', '2020-06-12T11:04:58Z', '2020-06-12T11:05:01Z', '2020-06-12T11:05:06Z', '2020-06-12T11:05:06Z', 8.0)
('vfx-1', '2020-06-12T11:05:02Z', '2020-06-12T11:05:05Z', '2020-06-12T11:05:11Z', '2020-06-12T11:05:11Z', 9.0)
('vfx-2', '2020-06-12T11:05:41Z', '2020-06-12T11:05:45Z', '2020-06-12T11:05:50Z', '2020-06-12T11:05:50Z', 9.0)
('vfx-3', '2020-06-12T11:06:22Z', '2020-06-12T11:06:25Z', '2020-06-12T11:06:31Z', '2020-06-12T11:06:31Z', 9.0)
('color', '2020-06-12T11:06:58Z', '2020-06-12T11:07:00Z', '2020-06-12T11:07:05Z', '2020-06-12T11:07:05Z', 7.0)
('sound', '2020-06-12T11:07:34Z', '2020-06-12T11:07:37Z', '2020-06-12T11:07:42Z', '2020-06-12T11:07:42Z', 8.0)
('hdr', '2020-06-12T11:08:20Z', '2020-06-12T11:08:22Z', '2020-06-12T11:08:27Z', '2020-06-12T11:08:27Z', 7.0)
