('sound', '2020-06-11T00:02:26Z', '2020-06-11T00:02:28Z', '2020-06-11T00:02:34Z', '2020-06-11T00:02:34Z', 8.0)
('hdr', '2020-06-11T00:03:10Z', '2020-06-11T00:03:12Z', '2020-06-11T00:03:16Z', '2020-06-11T00:03:16Z', 6.0)
('owner', '2020-06-11T00:04:38Z', '2020-06-11T00:04:41Z', '2020-06-11T00:04:46Z', '2020-06-11T00:04:46Z', 8.0)
('vfx-1', '2020-06-11T00:04:42Z', '2020-06-11T00:04:44Z', '2020-06-11T00:04:49Z', '2020-06-11T00:04:49Z', 7.0)
('vfx-2', '2020-06-11T00:05:21Z', '2020-06-11T00:05:24Z', '2020-06-11T00:05:28Z', '2020-06-11T00:05:28Z', 7.0)
('vfx-3', '2020-06-11T00:06:02Z', '2020-06-11T00:06:05Z', '2020-06-11T00:06:08Z', '2020-06-11T00:06:08Z', 6.0)
('color', '2020-06-11T00:06:41Z', '2020-06-11T00:06:43Z', '2020-06-11T00:06:48Z', '2020-06-11T00:06:48Z', 7.0)
('sound', '2020-06-11T00:07:17Z', '2020-06-11T00:07:19Z', '2020-06-11T00:07:25Z', '2020-06-11T00:07:25Z', 8.0)
('hdr', '2020-06-11T00:07:59Z', '2020-06-11T00:08:01Z', '2020-06-11T00:08:06Z', '2020-06-11T00:08:06Z', 7.0)
('owner', '2020-06-11T00:09:08Z', '2020-06-11T00:09:10Z', '2020-06-11T00:09:15Z', '2020-06-11T00:09:15Z', 7.0)
('vfx-1', '2020-06-11T00:09:12Z', '2020-06-11T00:09:14Z', '2020-06-11T00:09:17Z', '2020-06-11T00:09:17Z', 5.0)
('vfx-2', '2020-06-11T00:09:51Z', '2020-06-11T00:09:53Z', '2020-06-11T00:09:58Z', '2020-06-11T00:09:58Z', 7.0)
('vfx-3', '2020-06-11T00:10:26Z', '2020-06-11T00:10:28Z', '2020-06-11T00:10:32Z', '2020-06-11T00:10:32Z', 6.0)
('color', '2020-06-11T00:11:11Z', '2020-06-11T00:11:14Z', '2020-06-11T00:11:17Z', '2020-06-11T00:11:17Z', 6.0)
('sound', '2020-06-11T00:11:55Z', '2020-06-11T00:11:57Z', '2020-06-11T00:12:01Z', '2020-06-11T00:12:01Z', 6.0)
('hdr', '2020-06-11T00:12:39Z', '2020-06-11T00:12:42Z', '2020-06-11T00:12:46Z', '2020-06-11T00:12:46Z', 7.0)
('owner', '2020-06-11T00:13:55Z', '2020-06-11T00:13:57Z', '2020-06-11T00:14:02Z', '2020-06-11T00:14:02Z', 7.0)
('vfx-1', '2020-06-11T00:13:59Z', '2020-06-11T00:14:02Z', '2020-06-11T00:14:05Z', '2020-06-11T00:14:05Z', 6.0)
('vfx-2', '2020-06-11T00:14:41Z', '2020-06-11T00:14:45Z', '2020-06-11T00:14:50Z', '2020-06-11T00:14:50Z', 9.0)
('vfx-3', '2020-06-11T00:15:21Z', '2020-06-11T00:15:24Z', '2020-06-11T00:15:27Z', '2020-06-11T00:15:27Z', 6.0)
('color', '2020-06-11T00:15:57Z', '2020-06-11T00:15:59Z', '2020-06-11T00:16:05Z', '2020-06-11T00:16:05Z', 8.0)
('sound', '2020-06-11T00:16:36Z', '2020-06-11T00:16:38Z', '2020-06-11T00:16:43Z', '2020-06-11T00:16:43Z', 7.0)
('hdr', '2020-06-11T00:17:12Z', '2020-06-11T00:17:15Z', '2020-06-11T00:17:21Z', '2020-06-11T00:17:21Z', 9.0)
('owner', '2020-06-11T00:18:28Z', '2020-06-11T00:18:30Z', '2020-06-11T00:18:35Z', '2020-06-11T00:18:35Z', 7.0)
('vfx-1', '2020-06-11T00:18:32Z', '2020-06-11T00:18:35Z', '2020-06-11T00:18:40Z', '2020-06-11T00:18:40Z', 8.0)
('vfx-2', '2020-06-11T00:19:11Z', '2020-06-11T00:19:14Z', '2020-06-11T00:19:20Z', '2020-06-11T00:19:20Z', 9.0)
('vfx-3', '2020-06-11T00:19:51Z', '2020-06-11T00:19:54Z', '2020-06-11T00:19:59Z', '2020-06-11T00:19:59Z', 8.0)
('color', '2020-06-11T00:20:31Z', '2020-06-11T00:20:33Z', '2020-06-11T00:20:38Z', '2020-06-11T00:20:38Z', 7.0)
('sound', '2020-06-11T00:21:07Z', '2020-06-11T00:21:09Z', '2020-06-11T00:21:14Z', '2020-06-11T00:21:14Z', 7.0)
('hdr', '2020-06-11T00:21:49Z', '2020-06-11T00:21:51Z', '2020-06-11T00:21:55Z', '2020-06-11T00:21:55Z', 6.0)
('owner', '2020-06-11T00:23:05Z', '2020-06-11T00:23:08Z', '2020-06-11T00:23:13Z', '2020-06-11T00:23:13Z', 8.0)
('vfx-1', '2020-06-11T00:23:08Z', '2020-06-11T00:23:10Z', '2020-06-11T00:23:14Z', '2020-06-11T00:23:14Z', 6.0)
('vfx-2', '2020-06-11T00:23:51Z', '2020-06-11T00:23:54Z', '2020-06-11T00:23:59Z', '2020-06-11T00:23:59Z', 8.0)
('vfx-3', '2020-06-11T00:24:26Z', '2020-06-11T00:24:28Z', '2020-06-11T00:24:33Z', '2020-06-11T00:24:33Z', 7.0)
('color', '2020-06-11T00:25:11Z', '2020-06-11T00:25:14Z', '2020-06-11T00:25:17Z', '2020-06-11T00:25:17Z', 6.0)
('sound', '2020-06-11T00:25:47Z', '2020-06-11T00:25:50Z', '2020-06-11T00:25:55Z', '2020-06-11T00:25:55Z', 8.0)
('owner', '2020-06-11T00:27:59Z', '2020-06-11T00:28:01Z', '2020-06-11T00:28:05Z', '2020-06-11T00:28:05Z', 6.0)
('vfx-1', '2020-06-11T00:28:02Z', '2020-06-11T00:28:05Z', '2020-06-11T00:28:08Z', '2020-06-11T00:28:08Z', 6.0)
('vfx-2', '2020-06-11T00:28:42Z', '2020-06-11T00:28:44Z', '2020-06-11T00:28:49Z', '2020-06-11T00:28:49Z', 7.0)
('vfx-3', '2020-06-11T00:29:18Z', '2020-06-11T00:29:21Z', '2020-06-11T00:29:27Z', '2020-06-11T00:29:27Z', 9.0)
('color', '2020-06-11T00:30:03Z', '2020-06-11T00:30:05Z', '2020-06-11T00:30:09Z', '2020-06-11T00:30:09Z', 6.0)
('hdr', '2020-06-11T00:26:29Z', '2020-06-11T00:26:31Z', '2020-06-11T00:26:36Z', '2020-06-11T00:26:36Z', 7.0)
('owner', '2020-06-11T00:33:38Z', '2020-06-11T00:33:40Z', '2020-06-11T00:33:45Z', '2020-06-11T00:33:45Z', 7.0)
('vfx-1', '2020-06-11T00:33:41Z', '2020-06-11T00:33:44Z', '2020-06-11T00:33:47Z', '2020-06-11T00:33:47Z', 6.0)
('vfx-2', '2020-06-11T00:34:21Z', '2020-06-11T00:34:24Z', '2020-06-11T00:34:27Z', '2020-06-11T00:34:27Z', 6.0)
('vfx-3', '2020-06-11T00:34:56Z', '2020-06-11T00:34:58Z', '2020-06-11T00:35:03Z', '2020-06-11T00:35:03Z', 7.0)
('color', '2020-06-11T00:35:41Z', '2020-06-11T00:35:44Z', '2020-06-11T00:35:48Z', '2020-06-11T00:35:48Z', 7.0)
('hdr', '2020-06-11T00:36:25Z', '2020-06-11T00:36:27Z', '2020-06-11T00:36:33Z', '2020-06-11T00:36:33Z', 8.0)
('owner', '2020-06-11T00:37:38Z', '2020-06-11T00:37:41Z', '2020-06-11T00:37:46Z', '2020-06-11T00:37:46Z', 8.0)
('vfx-1', '2020-06-11T00:37:42Z', '2020-06-11T00:37:46Z', '2020-06-11T00:37:51Z', '2020-06-11T00:37:51Z', 9.0)
('vfx-2', '2020-06-11T00:38:18Z', '2020-06-11T00:38:21Z', '2020-06-11T00:38:27Z', '2020-06-11T00:38:27Z', 9.0)
('vfx-3', '2020-06-11T00:38:55Z', '2020-06-11T00:38:57Z', '2020-06-11T00:39:03Z', '2020-06-11T00:39:03Z', 8.0)
('color', '2020-06-11T00:39:30Z', '2020-06-11T00:39:32Z', '2020-06-11T00:39:36Z', '2020-06-11T00:39:36Z', 6.0)
('hdr', '2020-06-11T00:40:17Z', '2020-06-11T00:40:19Z', '2020-06-11T00:40:23Z', '2020-06-11T00:40:23Z', 6.0)
('owner', '2020-06-11T00:41:28Z', '2020-06-11T00:41:31Z', '2020-06-11T00:41:35Z', '2020-06-11T00:41:35Z', 7.0)
